ECU0: SWC0_CC, ECU0: SWC1
128580, ECU0: SWC1, 1
128600, ECU0: SWC1, 0
128600, ECU0: SWC0_CC, 1
128620, ECU0: SWC0_CC, 0
128620, ECU0: SWC1, 1
128640, ECU0: SWC1, 0
128640, ECU0: SWC0_CC, 1
128660, ECU0: SWC0_CC, 0
128660, ECU0: SWC1, 1
128680, ECU0: SWC1, 0
128680, ECU0: SWC0_CC, 1
128700, ECU0: SWC0_CC, 0
128700, ECU0: SWC1, 1
128720, ECU0: SWC1, 0
128720, ECU0: SWC0_CC, 1
128740, ECU0: SWC0_CC, 0
128740, ECU0: SWC1, 1
128760, ECU0: SWC1, 0
128760, ECU0: SWC0_CC, 1
128780, ECU0: SWC0_CC, 0
128780, ECU0: SWC1, 1
128800, ECU0: SWC1, 0
128800, ECU0: SWC0_CC, 1
128820, ECU0: SWC0_CC, 0
128820, ECU0: SWC1, 1
128840, ECU0: SWC1, 0
128840, ECU0: SWC0_CC, 1
128860, ECU0: SWC0_CC, 0
128860, ECU0: SWC1, 1
128880, ECU0: SWC1, 0
128880, ECU0: SWC0_CC, 1
128900, ECU0: SWC0_CC, 0
128900, ECU0: SWC1, 1
128920, ECU0: SWC1, 0
128920, ECU0: SWC0_CC, 1
128940, ECU0: SWC0_CC, 0
128940, ECU0: SWC1, 1
128960, ECU0: SWC1, 0
128960, ECU0: SWC0_CC, 1
128980, ECU0: SWC0_CC, 0
128980, ECU0: SWC1, 1
129000, ECU0: SWC1, 0
129000, ECU0: SWC0_CC, 1
129020, ECU0: SWC0_CC, 0
129020, ECU0: SWC1, 1
129040, ECU0: SWC1, 0
129040, ECU0: SWC0_CC, 1
129060, ECU0: SWC0_CC, 0
129060, ECU0: SWC1, 1
129080, ECU0: SWC1, 0
129080, ECU0: SWC0_CC, 1
129100, ECU0: SWC0_CC, 0
129100, ECU0: SWC1, 1
129120, ECU0: SWC1, 0
129120, ECU0: SWC0_CC, 1
129140, ECU0: SWC0_CC, 0
129140, ECU0: SWC1, 1
129160, ECU0: SWC1, 0
129160, ECU0: SWC0_CC, 1
129180, ECU0: SWC0_CC, 0
129180, ECU0: SWC1, 1
129200, ECU0: SWC1, 0
129200, ECU0: SWC0_CC, 1
129220, ECU0: SWC0_CC, 0
129220, ECU0: SWC1, 1
129240, ECU0: SWC1, 0
129240, ECU0: SWC0_CC, 1
129260, ECU0: SWC0_CC, 0
129260, ECU0: SWC1, 1
129280, ECU0: SWC1, 0
129280, ECU0: SWC0_CC, 1
129300, ECU0: SWC0_CC, 0
129300, ECU0: SWC1, 1
129320, ECU0: SWC1, 0
129320, ECU0: SWC0_CC, 1
129340, ECU0: SWC0_CC, 0
129340, ECU0: SWC1, 1
129360, ECU0: SWC1, 0
129360, ECU0: SWC0_CC, 1
129380, ECU0: SWC0_CC, 0
129380, ECU0: SWC1, 1
129400, ECU0: SWC1, 0
129400, ECU0: SWC0_CC, 1
129420, ECU0: SWC0_CC, 0
129420, ECU0: SWC1, 1
129440, ECU0: SWC1, 0
129440, ECU0: SWC0_CC, 1
129460, ECU0: SWC0_CC, 0
129460, ECU0: SWC1, 1
129480, ECU0: SWC1, 0
129480, ECU0: SWC0_CC, 1
129500, ECU0: SWC0_CC, 0
129500, ECU0: SWC1, 1
129520, ECU0: SWC1, 0
129520, ECU0: SWC0_CC, 1
129540, ECU0: SWC0_CC, 0
129540, ECU0: SWC1, 1
129560, ECU0: SWC1, 0
129560, ECU0: SWC0_CC, 1
129580, ECU0: SWC0_CC, 0
129580, ECU0: SWC1, 1
129600, ECU0: SWC1, 0
129600, ECU0: SWC0_CC, 1
129620, ECU0: SWC0_CC, 0
129620, ECU0: SWC1, 1
129640, ECU0: SWC1, 0
129640, ECU0: SWC0_CC, 1
129660, ECU0: SWC0_CC, 0
129660, ECU0: SWC1, 1
129680, ECU0: SWC1, 0
129680, ECU0: SWC0_CC, 1
129700, ECU0: SWC0_CC, 0
129700, ECU0: SWC1, 1
129720, ECU0: SWC1, 0
129720, ECU0: SWC0_CC, 1
129740, ECU0: SWC0_CC, 0
129740, ECU0: SWC1, 1
129760, ECU0: SWC1, 0
129760, ECU0: SWC0_CC, 1
129780, ECU0: SWC0_CC, 0
129780, ECU0: SWC1, 1
129800, ECU0: SWC1, 0
129800, ECU0: SWC0_CC, 1
129820, ECU0: SWC0_CC, 0
129820, ECU0: SWC1, 1
129840, ECU0: SWC1, 0
129840, ECU0: SWC0_CC, 1
129860, ECU0: SWC0_CC, 0
129860, ECU0: SWC1, 1
129880, ECU0: SWC1, 0
129880, ECU0: SWC0_CC, 1
129900, ECU0: SWC0_CC, 0
129900, ECU0: SWC1, 1
129920, ECU0: SWC1, 0
129920, ECU0: SWC0_CC, 1
129940, ECU0: SWC0_CC, 0
129940, ECU0: SWC1, 1
129960, ECU0: SWC1, 0
129960, ECU0: SWC0_CC, 1
129980, ECU0: SWC0_CC, 0
129980, ECU0: SWC1, 1
130000, ECU0: SWC1, 0
130000, ECU0: SWC0_CC, 1
130020, ECU0: SWC0_CC, 0
130020, ECU0: SWC1, 1
130040, ECU0: SWC1, 0
130040, ECU0: SWC0_CC, 1
130060, ECU0: SWC0_CC, 0
130060, ECU0: SWC1, 1
130080, ECU0: SWC1, 0
130080, ECU0: SWC0_CC, 1
130100, ECU0: SWC0_CC, 0
130100, ECU0: SWC1, 1
130120, ECU0: SWC1, 0
130120, ECU0: SWC0_CC, 1
130140, ECU0: SWC0_CC, 0
130140, ECU0: SWC1, 1
130160, ECU0: SWC1, 0
130160, ECU0: SWC0_CC, 1
130180, ECU0: SWC0_CC, 0
130180, ECU0: SWC1, 1
130200, ECU0: SWC1, 0
130200, ECU0: SWC0_CC, 1
130220, ECU0: SWC0_CC, 0
130220, ECU0: SWC1, 1
130240, ECU0: SWC1, 0
130240, ECU0: SWC0_CC, 1
130260, ECU0: SWC0_CC, 0
130260, ECU0: SWC1, 1
130280, ECU0: SWC1, 0
130280, ECU0: SWC0_CC, 1
130300, ECU0: SWC0_CC, 0
130300, ECU0: SWC1, 1
130320, ECU0: SWC1, 0
130320, ECU0: SWC0_CC, 1
130340, ECU0: SWC0_CC, 0
130340, ECU0: SWC1, 1
130360, ECU0: SWC1, 0
130360, ECU0: SWC0_CC, 1
130380, ECU0: SWC0_CC, 0
130380, ECU0: SWC1, 1
130400, ECU0: SWC1, 0
130400, ECU0: SWC0_CC, 1
130420, ECU0: SWC0_CC, 0
130420, ECU0: SWC1, 1
130440, ECU0: SWC1, 0
130440, ECU0: SWC0_CC, 1
130460, ECU0: SWC0_CC, 0
130460, ECU0: SWC1, 1
130480, ECU0: SWC1, 0
130480, ECU0: SWC0_CC, 1
130500, ECU0: SWC0_CC, 0
130500, ECU0: SWC1, 1
130520, ECU0: SWC1, 0
130520, ECU0: SWC0_CC, 1
130540, ECU0: SWC0_CC, 0
130540, ECU0: SWC1, 1
130560, ECU0: SWC1, 0
130560, ECU0: SWC0_CC, 1
130580, ECU0: SWC0_CC, 0
130580, ECU0: SWC1, 1
130600, ECU0: SWC1, 0
130600, ECU0: SWC0_CC, 1
130620, ECU0: SWC0_CC, 0
130620, ECU0: SWC1, 1
130640, ECU0: SWC1, 0
130640, ECU0: SWC0_CC, 1
130660, ECU0: SWC0_CC, 0
130660, ECU0: SWC1, 1
130680, ECU0: SWC1, 0
130680, ECU0: SWC0_CC, 1
130700, ECU0: SWC0_CC, 0
130700, ECU0: SWC1, 1
130720, ECU0: SWC1, 0
130720, ECU0: SWC0_CC, 1
130740, ECU0: SWC0_CC, 0
130740, ECU0: SWC1, 1
130760, ECU0: SWC1, 0
130760, ECU0: SWC0_CC, 1
130780, ECU0: SWC0_CC, 0
130780, ECU0: SWC1, 1
130800, ECU0: SWC1, 0
130800, ECU0: SWC0_CC, 1
130820, ECU0: SWC0_CC, 0
130820, ECU0: SWC1, 1
130840, ECU0: SWC1, 0
130840, ECU0: SWC0_CC, 1
130860, ECU0: SWC0_CC, 0
130860, ECU0: SWC1, 1
130880, ECU0: SWC1, 0
130880, ECU0: SWC0_CC, 1
130900, ECU0: SWC0_CC, 0
130900, ECU0: SWC1, 1
130920, ECU0: SWC1, 0
130920, ECU0: SWC0_CC, 1
130940, ECU0: SWC0_CC, 0
130940, ECU0: SWC1, 1
130960, ECU0: SWC1, 0
130960, ECU0: SWC0_CC, 1
130980, ECU0: SWC0_CC, 0
130980, ECU0: SWC1, 1
131000, ECU0: SWC1, 0
131000, ECU0: SWC0_CC, 1
131020, ECU0: SWC0_CC, 0
131020, ECU0: SWC1, 1
131040, ECU0: SWC1, 0
131040, ECU0: SWC0_CC, 1
131060, ECU0: SWC0_CC, 0
131060, ECU0: SWC1, 1
131080, ECU0: SWC1, 0
131080, ECU0: SWC0_CC, 1
131100, ECU0: SWC0_CC, 0
131100, ECU0: SWC1, 1
131120, ECU0: SWC1, 0
131120, ECU0: SWC0_CC, 1
131140, ECU0: SWC0_CC, 0
131140, ECU0: SWC1, 1
131160, ECU0: SWC1, 0
131160, ECU0: SWC0_CC, 1
131180, ECU0: SWC0_CC, 0
131180, ECU0: SWC1, 1
131200, ECU0: SWC1, 0
131200, ECU0: SWC0_CC, 1
131220, ECU0: SWC0_CC, 0
131220, ECU0: SWC1, 1
131240, ECU0: SWC1, 0
131240, ECU0: SWC0_CC, 1
131260, ECU0: SWC0_CC, 0
131260, ECU0: SWC1, 1
131280, ECU0: SWC1, 0
131280, ECU0: SWC0_CC, 1
131300, ECU0: SWC0_CC, 0
131300, ECU0: SWC1, 1
131320, ECU0: SWC1, 0
131320, ECU0: SWC0_CC, 1
131340, ECU0: SWC0_CC, 0
131340, ECU0: SWC1, 1
131360, ECU0: SWC1, 0
131360, ECU0: SWC0_CC, 1
131380, ECU0: SWC0_CC, 0
131380, ECU0: SWC1, 1
131400, ECU0: SWC1, 0
131400, ECU0: SWC0_CC, 1
131420, ECU0: SWC0_CC, 0
131420, ECU0: SWC1, 1
131440, ECU0: SWC1, 0
131440, ECU0: SWC0_CC, 1
131460, ECU0: SWC0_CC, 0
131460, ECU0: SWC1, 1
131480, ECU0: SWC1, 0
131480, ECU0: SWC0_CC, 1
131500, ECU0: SWC0_CC, 0
131500, ECU0: SWC1, 1
131520, ECU0: SWC1, 0
131520, ECU0: SWC0_CC, 1
131540, ECU0: SWC0_CC, 0
131540, ECU0: SWC1, 1
131560, ECU0: SWC1, 0
131560, ECU0: SWC0_CC, 1
131580, ECU0: SWC0_CC, 0
131580, ECU0: SWC1, 1
131600, ECU0: SWC1, 0
131600, ECU0: SWC0_CC, 1
131620, ECU0: SWC0_CC, 0
131620, ECU0: SWC1, 1
131640, ECU0: SWC1, 0
131640, ECU0: SWC0_CC, 1
131660, ECU0: SWC0_CC, 0
131660, ECU0: SWC1, 1
131680, ECU0: SWC1, 0
131680, ECU0: SWC0_CC, 1
131700, ECU0: SWC0_CC, 0
131700, ECU0: SWC1, 1
131720, ECU0: SWC1, 0
131720, ECU0: SWC0_CC, 1
131740, ECU0: SWC0_CC, 0
131740, ECU0: SWC1, 1
131760, ECU0: SWC1, 0
131760, ECU0: SWC0_CC, 1
131780, ECU0: SWC0_CC, 0
131780, ECU0: SWC1, 1
131800, ECU0: SWC1, 0
131800, ECU0: SWC0_CC, 1
131820, ECU0: SWC0_CC, 0
131820, ECU0: SWC1, 1
131840, ECU0: SWC1, 0
131840, ECU0: SWC0_CC, 1
131860, ECU0: SWC0_CC, 0
131860, ECU0: SWC1, 1
131880, ECU0: SWC1, 0
131880, ECU0: SWC0_CC, 1
131900, ECU0: SWC0_CC, 0
131900, ECU0: SWC1, 1
131920, ECU0: SWC1, 0
131920, ECU0: SWC0_CC, 1
131940, ECU0: SWC0_CC, 0
131940, ECU0: SWC1, 1
131960, ECU0: SWC1, 0
131960, ECU0: SWC0_CC, 1
131980, ECU0: SWC0_CC, 0
131980, ECU0: SWC1, 1
132000, ECU0: SWC1, 0
132000, ECU0: SWC0_CC, 1
132020, ECU0: SWC0_CC, 0
132020, ECU0: SWC1, 1
132040, ECU0: SWC1, 0
132040, ECU0: SWC0_CC, 1
132060, ECU0: SWC0_CC, 0
132060, ECU0: SWC1, 1
132080, ECU0: SWC1, 0
132080, ECU0: SWC0_CC, 1
132100, ECU0: SWC0_CC, 0
132100, ECU0: SWC1, 1
132120, ECU0: SWC1, 0
132120, ECU0: SWC0_CC, 1
132140, ECU0: SWC0_CC, 0
132140, ECU0: SWC1, 1
132160, ECU0: SWC1, 0
132160, ECU0: SWC0_CC, 1
132180, ECU0: SWC0_CC, 0
132180, ECU0: SWC1, 1
132200, ECU0: SWC1, 0
132200, ECU0: SWC0_CC, 1
132220, ECU0: SWC0_CC, 0
132220, ECU0: SWC1, 1
132240, ECU0: SWC1, 0
132240, ECU0: SWC0_CC, 1
132260, ECU0: SWC0_CC, 0
132260, ECU0: SWC1, 1
132280, ECU0: SWC1, 0
132280, ECU0: SWC0_CC, 1
132300, ECU0: SWC0_CC, 0
132300, ECU0: SWC1, 1
132320, ECU0: SWC1, 0
132320, ECU0: SWC0_CC, 1
132340, ECU0: SWC0_CC, 0
132340, ECU0: SWC1, 1
132360, ECU0: SWC1, 0
132360, ECU0: SWC0_CC, 1
132380, ECU0: SWC0_CC, 0
132380, ECU0: SWC1, 1
132400, ECU0: SWC1, 0
132400, ECU0: SWC0_CC, 1
132420, ECU0: SWC0_CC, 0
132420, ECU0: SWC1, 1
132440, ECU0: SWC1, 0
132440, ECU0: SWC0_CC, 1
132460, ECU0: SWC0_CC, 0
132460, ECU0: SWC1, 1
132480, ECU0: SWC1, 0
132480, ECU0: SWC0_CC, 1
132500, ECU0: SWC0_CC, 0
132500, ECU0: SWC1, 1
132520, ECU0: SWC1, 0
132520, ECU0: SWC0_CC, 1
132540, ECU0: SWC0_CC, 0
132540, ECU0: SWC1, 1
132560, ECU0: SWC1, 0
132560, ECU0: SWC0_CC, 1
132580, ECU0: SWC0_CC, 0
132580, ECU0: SWC1, 1
132600, ECU0: SWC1, 0
132600, ECU0: SWC0_CC, 1
132620, ECU0: SWC0_CC, 0
132620, ECU0: SWC1, 1
132640, ECU0: SWC1, 0
132640, ECU0: SWC0_CC, 1
132660, ECU0: SWC0_CC, 0
132660, ECU0: SWC1, 1
132680, ECU0: SWC1, 0
132680, ECU0: SWC0_CC, 1
132700, ECU0: SWC0_CC, 0
132700, ECU0: SWC1, 1
132720, ECU0: SWC1, 0
132720, ECU0: SWC0_CC, 1
132740, ECU0: SWC0_CC, 0
132740, ECU0: SWC1, 1
132760, ECU0: SWC1, 0
132760, ECU0: SWC0_CC, 1
132780, ECU0: SWC0_CC, 0
132780, ECU0: SWC1, 1
132800, ECU0: SWC1, 0
132800, ECU0: SWC0_CC, 1
132820, ECU0: SWC0_CC, 0
132820, ECU0: SWC1, 1
132840, ECU0: SWC1, 0
132840, ECU0: SWC0_CC, 1
132860, ECU0: SWC0_CC, 0
132860, ECU0: SWC1, 1
132880, ECU0: SWC1, 0
132880, ECU0: SWC0_CC, 1
132900, ECU0: SWC0_CC, 0
132900, ECU0: SWC1, 1
132920, ECU0: SWC1, 0
132920, ECU0: SWC0_CC, 1
132940, ECU0: SWC0_CC, 0
132940, ECU0: SWC1, 1
132960, ECU0: SWC1, 0
132960, ECU0: SWC0_CC, 1
132980, ECU0: SWC0_CC, 0
132980, ECU0: SWC1, 1
133000, ECU0: SWC1, 0
133000, ECU0: SWC0_CC, 1
133020, ECU0: SWC0_CC, 0
133020, ECU0: SWC1, 1
133040, ECU0: SWC1, 0
133040, ECU0: SWC0_CC, 1
133060, ECU0: SWC0_CC, 0
133060, ECU0: SWC1, 1
133080, ECU0: SWC1, 0
133080, ECU0: SWC0_CC, 1
133100, ECU0: SWC0_CC, 0
133100, ECU0: SWC1, 1
133120, ECU0: SWC1, 0
133120, ECU0: SWC0_CC, 1
133140, ECU0: SWC0_CC, 0
133140, ECU0: SWC1, 1
133160, ECU0: SWC1, 0
133160, ECU0: SWC0_CC, 1
133180, ECU0: SWC0_CC, 0
133180, ECU0: SWC1, 1
133200, ECU0: SWC1, 0
133200, ECU0: SWC0_CC, 1
133220, ECU0: SWC0_CC, 0
133220, ECU0: SWC1, 1
133240, ECU0: SWC1, 0
133240, ECU0: SWC0_CC, 1
133260, ECU0: SWC0_CC, 0
133260, ECU0: SWC1, 1
133280, ECU0: SWC1, 0
133280, ECU0: SWC0_CC, 1
133300, ECU0: SWC0_CC, 0
133300, ECU0: SWC1, 1
133320, ECU0: SWC1, 0
133320, ECU0: SWC0_CC, 1
133340, ECU0: SWC0_CC, 0
133340, ECU0: SWC1, 1
133360, ECU0: SWC1, 0
133360, ECU0: SWC0_CC, 1
133380, ECU0: SWC0_CC, 0
133380, ECU0: SWC1, 1
133400, ECU0: SWC1, 0
133400, ECU0: SWC0_CC, 1
133420, ECU0: SWC0_CC, 0
133420, ECU0: SWC1, 1
133440, ECU0: SWC1, 0
133440, ECU0: SWC0_CC, 1
133460, ECU0: SWC0_CC, 0
133460, ECU0: SWC1, 1
133480, ECU0: SWC1, 0
133480, ECU0: SWC0_CC, 1
133500, ECU0: SWC0_CC, 0
133500, ECU0: SWC1, 1
133520, ECU0: SWC1, 0
133520, ECU0: SWC0_CC, 1
133540, ECU0: SWC0_CC, 0
133540, ECU0: SWC1, 1
133560, ECU0: SWC1, 0
133560, ECU0: SWC0_CC, 1
133580, ECU0: SWC0_CC, 0
133580, ECU0: SWC1, 1
133600, ECU0: SWC1, 0
133600, ECU0: SWC0_CC, 1
133620, ECU0: SWC0_CC, 0
133620, ECU0: SWC1, 1
133640, ECU0: SWC1, 0
133640, ECU0: SWC0_CC, 1
133660, ECU0: SWC0_CC, 0
133660, ECU0: SWC1, 1
133680, ECU0: SWC1, 0
133680, ECU0: SWC0_CC, 1
133700, ECU0: SWC0_CC, 0
133700, ECU0: SWC1, 1
133720, ECU0: SWC1, 0
133720, ECU0: SWC0_CC, 1
133740, ECU0: SWC0_CC, 0
133740, ECU0: SWC1, 1
133760, ECU0: SWC1, 0
133760, ECU0: SWC0_CC, 1
133780, ECU0: SWC0_CC, 0
133780, ECU0: SWC1, 1
133800, ECU0: SWC1, 0
133800, ECU0: SWC0_CC, 1
133820, ECU0: SWC0_CC, 0
133820, ECU0: SWC1, 1
133840, ECU0: SWC1, 0
133840, ECU0: SWC0_CC, 1
133860, ECU0: SWC0_CC, 0
133860, ECU0: SWC1, 1
133880, ECU0: SWC1, 0
133880, ECU0: SWC0_CC, 1
133900, ECU0: SWC0_CC, 0
133900, ECU0: SWC1, 1
133920, ECU0: SWC1, 0
133920, ECU0: SWC0_CC, 1
133940, ECU0: SWC0_CC, 0
133940, ECU0: SWC1, 1
133960, ECU0: SWC1, 0
133960, ECU0: SWC0_CC, 1
133980, ECU0: SWC0_CC, 0
133980, ECU0: SWC1, 1
134000, ECU0: SWC1, 0
134000, ECU0: SWC0_CC, 1
134020, ECU0: SWC0_CC, 0
134020, ECU0: SWC1, 1
134040, ECU0: SWC1, 0
134040, ECU0: SWC0_CC, 1
134060, ECU0: SWC0_CC, 0
134060, ECU0: SWC1, 1
134080, ECU0: SWC1, 0
134080, ECU0: SWC0_CC, 1
134100, ECU0: SWC0_CC, 0
134100, ECU0: SWC1, 1
134120, ECU0: SWC1, 0
134120, ECU0: SWC0_CC, 1
134140, ECU0: SWC0_CC, 0
134140, ECU0: SWC1, 1
134160, ECU0: SWC1, 0
134160, ECU0: SWC0_CC, 1
134180, ECU0: SWC0_CC, 0
134180, ECU0: SWC1, 1
134200, ECU0: SWC1, 0
134200, ECU0: SWC0_CC, 1
134220, ECU0: SWC0_CC, 0
134220, ECU0: SWC1, 1
134240, ECU0: SWC1, 0
134240, ECU0: SWC0_CC, 1
134260, ECU0: SWC0_CC, 0
134260, ECU0: SWC1, 1
134280, ECU0: SWC1, 0
134280, ECU0: SWC0_CC, 1
134300, ECU0: SWC0_CC, 0
134300, ECU0: SWC1, 1
134320, ECU0: SWC1, 0
134320, ECU0: SWC0_CC, 1
134340, ECU0: SWC0_CC, 0
134340, ECU0: SWC1, 1
134360, ECU0: SWC1, 0
134360, ECU0: SWC0_CC, 1
134380, ECU0: SWC0_CC, 0
134380, ECU0: SWC1, 1
134400, ECU0: SWC1, 0
134400, ECU0: SWC0_CC, 1
134420, ECU0: SWC0_CC, 0
134420, ECU0: SWC1, 1
134440, ECU0: SWC1, 0
134440, ECU0: SWC0_CC, 1
134460, ECU0: SWC0_CC, 0
134460, ECU0: SWC1, 1
134480, ECU0: SWC1, 0
134480, ECU0: SWC0_CC, 1
134500, ECU0: SWC0_CC, 0
134500, ECU0: SWC1, 1
134520, ECU0: SWC1, 0
134520, ECU0: SWC0_CC, 1
134540, ECU0: SWC0_CC, 0
134540, ECU0: SWC1, 1
134560, ECU0: SWC1, 0
134560, ECU0: SWC0_CC, 1
134580, ECU0: SWC0_CC, 0
134580, ECU0: SWC1, 1
134600, ECU0: SWC1, 0
134600, ECU0: SWC0_CC, 1
134620, ECU0: SWC0_CC, 0
134620, ECU0: SWC1, 1
134640, ECU0: SWC1, 0
134640, ECU0: SWC0_CC, 1
134660, ECU0: SWC0_CC, 0
134660, ECU0: SWC1, 1
134680, ECU0: SWC1, 0
134680, ECU0: SWC0_CC, 1
134700, ECU0: SWC0_CC, 0
134700, ECU0: SWC1, 1
134720, ECU0: SWC1, 0
134720, ECU0: SWC0_CC, 1
134740, ECU0: SWC0_CC, 0
134740, ECU0: SWC1, 1
134760, ECU0: SWC1, 0
134760, ECU0: SWC0_CC, 1
134780, ECU0: SWC0_CC, 0
134780, ECU0: SWC1, 1
134800, ECU0: SWC1, 0
134800, ECU0: SWC0_CC, 1
134820, ECU0: SWC0_CC, 0
134820, ECU0: SWC1, 1
134840, ECU0: SWC1, 0
134840, ECU0: SWC0_CC, 1
134860, ECU0: SWC0_CC, 0
134860, ECU0: SWC1, 1
134880, ECU0: SWC1, 0
134880, ECU0: SWC0_CC, 1
134900, ECU0: SWC0_CC, 0
134900, ECU0: SWC1, 1
134920, ECU0: SWC1, 0
134920, ECU0: SWC0_CC, 1
134940, ECU0: SWC0_CC, 0
134940, ECU0: SWC1, 1
134960, ECU0: SWC1, 0
134960, ECU0: SWC0_CC, 1
134980, ECU0: SWC0_CC, 0
134980, ECU0: SWC1, 1
135000, ECU0: SWC1, 0
135000, ECU0: SWC0_CC, 1
135020, ECU0: SWC0_CC, 0
135020, ECU0: SWC1, 1
135040, ECU0: SWC1, 0
135040, ECU0: SWC0_CC, 1
135060, ECU0: SWC0_CC, 0
135060, ECU0: SWC1, 1
135080, ECU0: SWC1, 0
135080, ECU0: SWC0_CC, 1
135100, ECU0: SWC0_CC, 0
135100, ECU0: SWC1, 1
135120, ECU0: SWC1, 0
135120, ECU0: SWC0_CC, 1
135140, ECU0: SWC0_CC, 0
135140, ECU0: SWC1, 1
135160, ECU0: SWC1, 0
135160, ECU0: SWC0_CC, 1
135180, ECU0: SWC0_CC, 0
135180, ECU0: SWC1, 1
135200, ECU0: SWC1, 0
135200, ECU0: SWC0_CC, 1
135220, ECU0: SWC0_CC, 0
135220, ECU0: SWC1, 1
135240, ECU0: SWC1, 0
135240, ECU0: SWC0_CC, 1
135260, ECU0: SWC0_CC, 0
135260, ECU0: SWC1, 1
135280, ECU0: SWC1, 0
135280, ECU0: SWC0_CC, 1
135300, ECU0: SWC0_CC, 0
135300, ECU0: SWC1, 1
135320, ECU0: SWC1, 0
135320, ECU0: SWC0_CC, 1
135340, ECU0: SWC0_CC, 0
135340, ECU0: SWC1, 1
135360, ECU0: SWC1, 0
135360, ECU0: SWC0_CC, 1
135380, ECU0: SWC0_CC, 0
135380, ECU0: SWC1, 1
135400, ECU0: SWC1, 0
135400, ECU0: SWC0_CC, 1
135420, ECU0: SWC0_CC, 0
135420, ECU0: SWC1, 1
135440, ECU0: SWC1, 0
135440, ECU0: SWC0_CC, 1
135460, ECU0: SWC0_CC, 0
135460, ECU0: SWC1, 1
135480, ECU0: SWC1, 0
135480, ECU0: SWC0_CC, 1
135500, ECU0: SWC0_CC, 0
135500, ECU0: SWC1, 1
135520, ECU0: SWC1, 0
135520, ECU0: SWC0_CC, 1
135540, ECU0: SWC0_CC, 0
135540, ECU0: SWC1, 1
135560, ECU0: SWC1, 0
135560, ECU0: SWC0_CC, 1
135580, ECU0: SWC0_CC, 0
135580, ECU0: SWC1, 1
135600, ECU0: SWC1, 0
135600, ECU0: SWC0_CC, 1
135620, ECU0: SWC0_CC, 0
135620, ECU0: SWC1, 1
135640, ECU0: SWC1, 0
135640, ECU0: SWC0_CC, 1
135660, ECU0: SWC0_CC, 0
135660, ECU0: SWC1, 1
135680, ECU0: SWC1, 0
135680, ECU0: SWC0_CC, 1
135700, ECU0: SWC0_CC, 0
135700, ECU0: SWC1, 1
135720, ECU0: SWC1, 0
135720, ECU0: SWC0_CC, 1
135740, ECU0: SWC0_CC, 0
135740, ECU0: SWC1, 1
135760, ECU0: SWC1, 0
135760, ECU0: SWC0_CC, 1
135780, ECU0: SWC0_CC, 0
135780, ECU0: SWC1, 1
135800, ECU0: SWC1, 0
135800, ECU0: SWC0_CC, 1
135820, ECU0: SWC0_CC, 0
135820, ECU0: SWC1, 1
135840, ECU0: SWC1, 0
135840, ECU0: SWC0_CC, 1
135860, ECU0: SWC0_CC, 0
135860, ECU0: SWC1, 1
135880, ECU0: SWC1, 0
135880, ECU0: SWC0_CC, 1
135900, ECU0: SWC0_CC, 0
135900, ECU0: SWC1, 1
135920, ECU0: SWC1, 0
135920, ECU0: SWC0_CC, 1
135940, ECU0: SWC0_CC, 0
135940, ECU0: SWC1, 1
135960, ECU0: SWC1, 0
135960, ECU0: SWC0_CC, 1
135980, ECU0: SWC0_CC, 0
135980, ECU0: SWC1, 1
136000, ECU0: SWC1, 0
136000, ECU0: SWC0_CC, 1
136020, ECU0: SWC0_CC, 0
136020, ECU0: SWC1, 1
136040, ECU0: SWC1, 0
136040, ECU0: SWC0_CC, 1
136060, ECU0: SWC0_CC, 0
136060, ECU0: SWC1, 1
136080, ECU0: SWC1, 0
136080, ECU0: SWC0_CC, 1
136100, ECU0: SWC0_CC, 0
136100, ECU0: SWC1, 1
136120, ECU0: SWC1, 0
136120, ECU0: SWC0_CC, 1
136140, ECU0: SWC0_CC, 0
136140, ECU0: SWC1, 1
136160, ECU0: SWC1, 0
136160, ECU0: SWC0_CC, 1
136180, ECU0: SWC0_CC, 0
136180, ECU0: SWC1, 1
136200, ECU0: SWC1, 0
136200, ECU0: SWC0_CC, 1
136220, ECU0: SWC0_CC, 0
136220, ECU0: SWC1, 1
136240, ECU0: SWC1, 0
136240, ECU0: SWC0_CC, 1
136260, ECU0: SWC0_CC, 0
136260, ECU0: SWC1, 1
136280, ECU0: SWC1, 0
136280, ECU0: SWC0_CC, 1
136300, ECU0: SWC0_CC, 0
136300, ECU0: SWC1, 1
136320, ECU0: SWC1, 0
136320, ECU0: SWC0_CC, 1
136340, ECU0: SWC0_CC, 0
136340, ECU0: SWC1, 1
136360, ECU0: SWC1, 0
136360, ECU0: SWC0_CC, 1
136380, ECU0: SWC0_CC, 0
136380, ECU0: SWC1, 1
136400, ECU0: SWC1, 0
136400, ECU0: SWC0_CC, 1
136420, ECU0: SWC0_CC, 0
136420, ECU0: SWC1, 1
136440, ECU0: SWC1, 0
136440, ECU0: SWC0_CC, 1
136460, ECU0: SWC0_CC, 0
136460, ECU0: SWC1, 1
136480, ECU0: SWC1, 0
136480, ECU0: SWC0_CC, 1
136500, ECU0: SWC0_CC, 0
136500, ECU0: SWC1, 1
136520, ECU0: SWC1, 0
136520, ECU0: SWC0_CC, 1
136540, ECU0: SWC0_CC, 0
136540, ECU0: SWC1, 1
136560, ECU0: SWC1, 0
